CIP;NOM;P VENTE;P ACHAT;REMISE;TVA;FAMILLE;EMPLACEMT;STOCK;SEUIL;QTE REAPPRO
1030061;MAUBOUSSIN PRIVATE CLUB EDP 100ML;45000;28000;0;0;0;51;0;1;2
1030062;FACONNABLE BOITE BLEU EDP 100ML;45000;28000;0;0;0;51;0;0;0
1030063;HANAE MORI BUTTERFLY EDP 100ML FEM;45000;28000;0;0;0;51;0;2;3
1030064;CALVIN KLEIN ESCAPE EDT 100ML HOM;45000;28000;0;0;0;51;0;0;0
1030065;CALVIN KLEIN OBSESSION HOM EDT 200ML;55000;40000;0;0;0;51;0;0;0
1030821;PHYSIOMER HYPERTON 135ML EXP;5305;3554;0;1;0;24;1;0;0
1038601;CANSAAR+16MG/12,5MG CP B/30;13220;8757;0;0;0;28;0;0;0
1038611;AMLOSTAT 5MG/10MG CP B/30;6750;4467;0;0;0;28;0;0;0
1061041;NEOGLOBIN SP;5165;3422;0;1;0;26;0;0;0
1061481;CELECOXIB BIOGARAN 200 CP/30;5785;3831;0;0;0;28;2;0;0
1061641;ZENMAG GEL B/32;4320;2946;0;1;0;20;1;0;0
1067821;PETITS BAINS SAVON DE MARSEILLE LAVANDE F/1L;5000;3321;0;1;0;19;1;0;0
1079811;LETROZOLE DENK 2.5 B/30;47760;33343;0;0;0;75;0;0;0
1087961;SITRUS SR CP B/30;3445;2280;0;0;0;20;5;0;0
1089898;ZERO;2360;1403;0;0;0;72;0;11;17
1099921;ARTHEL CPR 40/240MG BT12;2100;1391;0;0;0;29;0;0;0
1100411;METAFOR  1G CP B/30;2135;1414;0;0;0;32;3;0;0
1106721;ICTYANE DUO PACK HYDRAT;18455;12309;0;0;0;54;0;0;0
1107961;CALGEN 500MG/250 MG CP/30;3445;2280;0;0;0;20;3;0;0
1108801;DESLORATADINE SP 5MG CP B/10;1685;1095;0;0;0;30;2;0;0
1109341;LISTERINE FRAICH INTENSE 250ML;2140;1408;0;1;0;53;0;0;0
1110012;REM BIB PP VARITETINE CAOUT CIEL 360ML/1;4115;2328;0;1;0;14;0;0;0
1110091;ECOX 90MG CP B/30;7575;5015;0;0;0;30;1;0;0
1112121;PAPER MINTS 18 COOL CAP;1500;1200;0;0;0;41;0;0;0
1118041;LISTERINE SOIN BLANCH 500ML;4850;3234;0;1;0;53;0;0;0
1118221;FEROZEN B9 GEL B/30;5155;3537;0;1;0;20;2;0;0
1118241;MULTIZEN CP EFF B/12;4110;2820;0;1;0;20;2;0;0
1118271;CARBOZEN GEL B/60;6325;4340;0;1;0;20;0;0;0
1126611;ERLUS 2,5MG/5ML SP F/60ML;3060;2007;0;0;0;26;0;0;0
1128811;TORIX 90MG CP B/3X10;4135;2736;0;0;0;21;2;0;0
1128821;TORIX 120MG CP;5540;3648;0;0;0;21;2;0;0
1128831;DUARTEM 80/480 CP B/6;2535;1660;0;0;0;29;2;0;0
1132381;CEFOLAC 200 MG CP B/8;3955;2600;0;0;0;28;6;0;0
1132481;ZOPAN DS 500MG CP;10015;6613;0;0;0;21;1;0;0
1134561;GLIDE LP 60 MG CP B/30;7785;5153;0;0;0;2;3;0;0
1134571;GLIDE-M 60/500 CP B/30;12395;8209;0;0;0;2;2;0;0
1134581;GLIDE-M 60/850 CP B/30;12400;8209;0;0;0;2;2;0;0
1134661;PHYSIOMERE BB HYPERTONIQUE NEZ BOUCHE 60ML FLACON;4610;3090;0;1;0;24;0;1;1
1139201;TRIVERAM 20/10/10MG CP ;22110;14639;0;0;0;21;0;3;4
1139721;CELECOXIB SP 200 CP/20;8295;5473;0;0;0;28;1;3;4
1139741;COMBICURE SP 40/320MG B/9;3775;2499;0;0;0;29;0;2;2
1150009;SWEETÒSOUR BLEU TENDRE 100ML            ;8500;7500;0;0;0;53;0;1;1
1150014;AGENT X SPORTS H 100ML                  ;8500;5500;0;1;0;53;0;0;0
1150016;SWEET&SOUR DIAMOND F 100ML              ;8500;5500;0;1;0;53;0;0;0
1150017;FLIGHT F 100ML                          ;8500;5500;0;1;0;53;0;0;0
1150018;MIXED EMOTIONS F 100ML                  ;8500;5500;0;1;0;53;0;0;0
1150651;CARBAMAZEPINE GH 200MG CP B/50;5165;3420;0;0;0;28;1;0;0
1153221;LEUTRIEN 5MG CPR PELL B/30;4820;3192;0;0;0;32;1;0;0
1153311;EVIT 200MG GEL B/50;3500;2471;0;1;0;30;0;0;0
1153321;REUMADEP GEL B/30;6085;4125;0;1;0;21;0;0;0
1153341;NAUSOLVIT CP B/15;3335;2354;0;1;0;32;0;0;0
1153371;SERRAT CP B/30;3920;2765;0;1;0;21;1;0;0
1154451;FRANCE LAIT CONFORT 2 B/400G              ;4650;3879;0;1;0;3;8;0;0
1159731;CARBIGEN 5MG CP;1380;912;0;0;0;28;0;0;0
1159951;BLEDINE RIZ CAROTTE 125G;1000;720;0;0;0;50;0;0;0
1159971;BLEDINE MIEL ET LAIT 125G;1000;900;0;0;0;50;0;0;0
1163861;MUCOFLUIDINE SP FL/100ML;2000;1364;0;1;0;31;1;0;0
1164521;EOSINE AQ 2% CPF F/50ML                 ;1820;1186;0;1;5;15;12;0;0
1164811;PROPRANOLOL BGR 40MG CP/50;1655;1095;0;0;0;32;2;0;0
1166311;ETIAXYL DEOD 100ML                      ;5095;3415;0;1;0;53;0;0;0
1166591;ROGE CAVAILLES BAIN DOUCHE 400ML;13455;9236;0;1;0;19;0;0;0
1167261;ELECTROLYTE DENK SACH B/10;5530;3658;0;1;0;35;1;0;0
1167451;TRILLERG CY F/10ML;3470;2299;0;0;0;22;2;0;0
1167771;BRAIN ACTIVE DENK+DHA B/30;15940;10394;0;1;0;20;1;0;0
1168821;URIAGE DEO PUIS3 ROLL ON 50ML ;6080;4022;0;1;0;19;1;0;0
1169001;CYCLO 3 FORT GEL                        ;4110;2718;0;1;1;28;2;0;0
1169051;TANGANIL AMP INJ 5ML B:5                ;2950;1952;0;0;0;7;0;0;0
1173321;CLOPIDOGREL GH 75 MG CP B/30;11050;7297;0;0;0;28;2;0;0
1173331;DESLORATABINE GH 5MG B/15;3130;2052;0;0;0;30;3;0;0
1174731;AMLOSTAT 10MG/10MG CP B/30;9300;6157;0;0;0;28;0;0;0
1177141;CURAM 500 /62,5MG CP B/16                     ;4960;3284;0;0;1;28;2;0;0
1177161;OFLAB OZ CPR 200/500MG BT10;2205;1459;0;0;0;32;0;0;0
1182631;VITAMINE K1 CHEPLA 10MG INJ BUV B/5;5880;3858;0;0;0;7;0;0;0
1186361;TURBOVAS 20MG CP B/30;12815;8464;0;0;0;21;0;3;4
1188761;BI ORALGIN 1,5/250 MG CP B/16;4935;3247;0;0;0;28;1;1;1
1189191;DEPAKINE 200MG COMP B/40                ;3320;2180;0;0;0;30;2;0;0
1189201;DEPAKINE SIROP FL/150ML                 ;5635;3731;0;0;1;26;2;0;0
1190691;RIDMAL 40MG/320MG CP B/6;3060;2007;0;0;0;29;0;0;0
1190701;RIDMAL 40MG/320MG CP B/12;4440;2918;0;0;0;29;1;0;0
1192781;AVENE TRIXERA NUTRITION LAIT F/400ML;13885;9445;0;1;0;19;0;0;0
1194491;CARBOPHOS COMP B/40                     ;15750;10495;0;1;0;28;1;2;2
1194801;UNIMER SERUM PHY DOSE/5ML B/12;1135;750;0;1;0;24;0;0;0
1194811;UNIMER SERUM PHY DOSE/5ML B/50;3750;2485;0;1;0;24;2;0;0
1194831;CERUCLEAR SPR AURIC F/40ML;3785;2505;0;1;0;1;0;0;0
1195051;PRESERV KISS CLASSIC DET;250;145;0;0;0;41;2;10;15
1195061;PRESERV KISS BANANE DET;300;151;0;0;0;41;6;23;35
1195071;PRESERV KISS FRAISE DET ;300;151;0;0;0;41;4;0;0
1195081;PRESERV KISS MENTHE DET;300;157;0;0;0;41;9;0;0
1195101;NAUSELIB CP B/36;3935;2642;0;1;0;32;2;0;0
1195711;EASETEC 5MG CP B/30;5370;3558;0;0;0;30;1;0;0
1196851;TRIFENE 400 MG CP B/20;1655;1095;0;0;0;23;1;0;0
1198421;GAVISCON ADVANCE MENT 150ML AFR;3510;2327;0;0;0;26;2;0;0
1198451;STREPSILS CITRON MIEL B/24              ;4480;5104;0;0;0;41;1;0;0
1198881;YODOCEFOL 200MCG/400MCG/2MCG B/28 CP;2755;1824;0;0;0;21;3;0;0
1200061;N-T-TUS SP;2500;1730;0;1;0;31;2;0;0
1201171;LAZINE 5MG CP B/10;5410;3585;0;0;0;32;1;0;0
1202461;PANTIN 40MG CP B/30;8950;5930;0;0;0;32;1;0;0
1202511;FEVAROL CP 500/5 CH B/50;13115;8665;0;0;0;33;0;0;0
1202521;FEVAROL125MG/1MG/2,5MG SP FL/100ML;1545;1003;0;0;0;27;2;0;0
1203181;TENSIO CPF AUTO POIG /1                 ;17520;14220;0;1;0;65;0;0;0
1204931;HYDRAVIT 10MG SACH B/16;5415;3585;0;0;0;35;4;0;0
1205061;EFFACLAR DUO SPF30ML;13710;9075;0;1;0;19;1;0;0
1205111;ROCHE-POSAY LIPIKAR SYNDET AP+ CREME LAVANTE 400ML ;12070;7991;0;1;0;19;1;0;0
1205121;ROCHE-POSAY LIPIKAR LAIT AP CORPS FL/400ML              ;19425;13575;0;1;0;19;2;0;0
1205161;T-DOL P RAPID 37,5/325MG CP B/10;2480;1642;0;0;0;21;10;0;0
1205171;XYKAA RAPID 500MG CP B/20;1035;684;0;0;0;23;2;0;0
1205181;XYKAA EXTEND 1000MG CP B/20;3030;2007;0;0;0;23;13;0;0
1205821;CO-AMOXICLAV SP 100/12.5 ENF F/60ML;4120;2709;0;0;0;26;2;0;0
1205831;CO-AMOXICLAV SP 100/12.5MG NN F/30ML;2440;1596;0;0;0;26;3;0;0
1207491;Z COLD FL/100ML;1230;792;0;0;0;27;2;0;0
1207501;VERGO 4% SUSP FL/10ML;930;594;0;0;0;4;4;0;0
1207511;PCM 250 SP FL/60ML;1000;661;0;0;0;26;6;1;1
1207521;APPITOR SP 100ML;2200;1448;0;0;0;26;0;0;0
1207831;NORNET 1,5MG CP B/1;1015;651;0;0;0;32;4;0;0
1208101;RANTUDIL 60 GE B/20;6200;4105;0;0;0;21;3;0;0
1208111;RANTUDIL 90 RETARD GEL B/20;9810;6476;0;0;0;21;1;0;0
1208121;SERINGUE NE PAS TAPER DESSUS                ;8635;6080;0;1;0;33;0;0;0
1208131;ATHRITA 20MG/ML AMP/1ML B/6;3475;2280;0;0;0;7;2;0;0
1208151;ATHRITA 60MG INJ B/6;4575;3010;0;0;0;7;1;1;1
1208161;ATHRITA 80MG INJ B/6;4990;3284;0;0;0;7;2;0;0
1208611;ALBETAP 400MG CPR B/1;950;629;0;0;0;4;0;0;0
1210741;EXXIB 200MG CP B/10;2785;1824;0;0;0;30;6;0;0
1211091;CYCLOPAM CP B/10;2095;1386;0;0;0;28;3;4;6
1211131;BLE POMME MANGUES 130G;1570;1032;0;1;0;3;0;0;0
1211721;MIXA LAIT BEBE 100ML;1350;861;0;1;0;19;0;0;0
1211731;CREADOL PARA/TRAM 325/37,5 B/20;1660;1096;0;0;0;23;0;1;2
1211751;AMFOCIN 1G/125MG SACH B/12;6325;4168;0;0;0;35;8;2;3
1211851;BIOTONE AB 10ML B/20                         ;3775;2499;0;0;2;25;0;2;3
1211861;OXYTROY 5UI/ML INJ B/3;1170;775;0;0;0;9;12;0;0
1212981;ARTEJECT 80MG INJ B/6;4740;3120;0;0;0;7;0;0;0
1212991;INDOFER GEL B/30;2615;1733;0;0;0;2;2;0;0
1213001;INDOFER SP F/200ML;2615;1733;0;0;0;26;3;0;0
1215121;GLUCOVANCE 1000MG/5MG CPR PELL B/30;4915;3255;0;0;0;2;4;0;0
1215771;FERROFIT SP F/200ML;1295;860;0;0;0;26;4;0;0
1215781;METROL 125 SP F/120ML;1080;693;0;0;0;26;-1;0;0
1215791;METROL 500 MG CP B/20;1190;767;0;0;0;32;2;0;0
1215831;PARABUDOL 225MG/5ML S.BUV 100ML;1025;657;0;0;0;26;2;0;0
1215841;PLASMETHER 80MG/ML.S. INJ B/6;3885;2546;0;0;0;7;0;0;0
1215851;PLASMINAL 80/480 CP B/6;2000;1301;0;0;0;29;3;0;0
1215861;PLASMINAL 180/1080 SP;1500;991;0;0;0;29;1;0;0
1215871;PLASMINAL SP 120ML;1800;1189;0;0;0;71;0;0;0
1215901;VITASOL SP F/150ML;1580;1045;0;0;0;26;0;0;0
1215911;TOPICREM BB 1ER LT UH 500ML;12720;8419;0;1;0;19;1;0;0
1216731;CETAMYL 3% SP F/90ML;1240;821;0;0;0;23;2;0;0
1216741;PYROSIX S.BUV FL/250ML;2615;1733;0;0;0;26;1;0;0
1216921;BRUSTAN GEL TUBE 50G;2095;1386;0;0;0;6;1;0;0
1217781;GRISEOFULVINE CIPH 5% POM 15G;930;594;0;0;0;6;3;0;0
1218121;PERISPASM 80MG CPR ORODISP B/10;1655;1095;0;0;0;32;4;0;0
1218281;LATOCHEK 0.005 CYRE;9480;6257;0;0;0;48;0;6;9
1220071;FLANID 100MG CP B/30                    ;2870;1877;0;0;0;30;0;0;0
1220081;FLANID 200MG CP B/15                    ;2980;1953;0;0;1;30;0;0;0
1220101;ARCOXIA 60MG CPR PELL BT 14;10470;6930;0;0;0;28;1;3;5
1220321;MALAVAN 120MG PDRE SOL INJ B/1;2685;1779;0;0;0;7;4;4;6
1220331;ANDROTARDYL 250MG AMP INJ B/1           ;7715;5108;0;0;1;7;2;1;1
1220411;MYCOSTER SOL FL/30ML                    ;4050;2682;0;0;1;36;3;0;0
1220521;AMLOCLASS AT CP B/30;10500;6951;0;0;0;28;1;1;1
1220541;ATROCLASS 10MG CP B/30;6325;4168;0;0;0;28;2;0;0
1220611;METCLASS SR 500 CP B/30;2525;1669;0;0;0;32;4;1;1
1220641;METCLASS G1 CP B/30;5250;3475;0;0;0;75;0;1;1
1220661;CYTEAL SOL FL/250ML                     ;2410;1596;0;0;7;36;6;1;2
1220671;CYTEAL SOL FL/500ML                     ;4585;3036;0;0;4;36;6;0;0
1220741;SENSODYNE SOIN CPLT T/75ML              ;2720;1802;0;1;8;41;16;3;5
1220931;MUST BB CR VIT CHGE 50ML                ;3275;2398;0;1;0;19;1;0;0
1220941;MUSTELA BB CREME CHANGE VIT ENRI 100ML          ;5830;3862;0;1;0;19;0;1;2
1220951;MUST BB LING NETT APAI CHG/70           ;4755;3148;0;1;0;54;0;1;1
1221211;METRONIDAZOL 0.5% CIPH FL/100ML              ;900;594;0;0;1;57;0;8;12
1221821;ARNICAN CREME DERM T/50G                ;2220;1469;0;0;1;6;2;2;2
1221851;ATIVIT SP 200ML;3445;2280;0;0;0;26;2;34;50
1221981;JUVAMINE MONO CA+ VIT D3 C B/15;2690;1400;0;0;0;20;0;1;2
1221991;MIXA LOT ANTI IMPERF 200ML;3000;2158;0;1;0;19;0;1;1
1222051;GARNIER ACT EAU MIC PGS/400ML;4450;3560;0;1;0;19;0;19;28
1222071;NARTA DEO H DRY WATERPRO 200ML;2785;2051;0;1;0;19;0;0;0
1222301;AMADAY PL 10/8 CP;10005;6613;0;0;0;28;3;0;0
1222311;AMADAY PL 10/4 MG B/30;9675;6385;0;0;0;28;2;0;0
1222321;AMADAY PL 5/8MG B/30;9330;6157;0;0;0;28;2;0;0
1222331;AMADAY PL 5MG/4MG B/30CP;8640;5701;0;0;0;28;4;0;0
1223456;MUVEASE CREME;2100;1295;0;1;0;6;0;0;0
1223651;GLUCART CP B/10;1710;1173;0;1;0;20;4;0;0
1226461;LYAMOX 500MG GEL B/100;5095;3344;0;0;0;63;0;3;4
1226491;LYDEXA 4MG/IM/IV INJ B/3;2380;1578;0;0;0;7;3;1;1
1226571;ZENCOFER 50MG/5MG SP FL/200ML;3000;1982;0;0;0;26;3;0;0
1226581;ASTYFER SP F/200ML;3720;2463;0;0;0;26;1;0;0
1226821;TANGO 100MG CP B/2;1030;661;0;0;0;41;3;0;0
1227421;OZICLIDE MR 60 CPR B/30;7565;5008;0;0;0;32;2;0;0
1228121;PROTEXIUM 20 MG CP B/30;4835;3202;0;0;0;32;1;0;0
1228131;PROTEXIUM 40 MG  GAS RES CP B/30;6230;4105;0;0;0;32;1;0;0
1228141;MELOXICAM SP 15MG CP B/10;5030;3311;0;0;0;32;1;0;0
1228481;ALIBI PASTILLES B/12;2500;1635;0;1;0;41;0;0;0
1228511;RIDMAL 40/320MG B/9;4000;2645;0;0;0;29;0;0;0
1228631;FIZACLAV 562,5MG CP;4820;3192;0;0;0;73;0;0;0
1228641;FIZACLAV 1125 MG CP B/16;7605;5017;0;0;0;30;2;0;0
1228651;FIFER GELULE B/30;2755;1824;0;0;0;30;2;0;0
1228671;TORA 20MG CP B/30;3475;2280;0;0;0;21;2;0;0
1228691;TORA 40 MG CP;4820;3190;0;0;0;21;2;0;0
1228851;EMAIL DIAMANT ROUGE T/75ML              ;3565;2416;0;1;0;41;0;2;3
1229421;PICOT 5LEGUME B/200G                    ;1705;1364;0;0;0;50;0;0;0
1229431;PICOT FLOC  RIZ MIEL B/200G                         ;1705;1408;0;0;0;50;0;0;0
1231471;LYOMO 20MG GEL B/14;1000;663;0;0;0;32;0;0;0
1232181;SO WHITE GEL DOUCH EXFOL 500ML          ;14045;9916;0;1;0;54;0;0;0
1232221;SO WHITE CR SKIN PERF 50ML              ;3200;2258;0;1;0;19;1;1;2
1232241;F&W SO WHITE GEL SKIN PERFECTOR 30ML             ;3215;2270;0;1;0;19;0;1;1
1232251;SO WHITE LAIT SKIN PERF 500ML           ;9140;5695;0;1;0;54;0;1;1
1232871;NIDO 1 + LAIT CROISSANCE BT400G               ;3250;2715;0;1;8;3;13;0;0
1232881;NIDO 1+900G;6810;5686;0;1;0;3;12;0;0
1233431;NIVEA LT HYDR Q10 400ML;3815;2587;0;1;0;19;1;0;0
1233456;PROSTAMET GEL B/60CP;4035;2669;0;1;0;32;0;0;0
1233521;NIVEA LIP BALM FRAISE ;2710;1793;0;1;0;19;0;0;0
1233981;D-ARTEPP 40/320MG  CP B/6;2785;1824;0;0;0;29;4;0;0
1233991;D-ARTEPP 20/160 MG CP B/6;1380;913;0;0;0;29;2;0;0
1234001;D-ARTEPP 80/640 MG CP B/6;3820;2508;0;0;0;29;23;0;0
1234456;DIATUS SP;3780;2331;0;1;0;31;0;0;0
1234556;TUSEASE SP;3780;2503;0;1;0;31;0;0;0
1234566;NURODIA CREME;2730;1683;0;1;0;6;3;0;0
1235478;ANAC 100MG CP B/10;2050;1359;0;0;0;28;0;0;0
1235651;SEBIONEX HYDRA ACM CREME REPARATRICE 40ML;10795;7235;0;1;0;19;2;0;0
1235681;DEPIWHITE S GEL PROST SP F50 40ML;13720;9305;0;1;0;19;1;0;0
1235781;HAEM UP INJ B/5;10540;6960;0;0;0;7;0;0;0
1235791;ERYFLUID SOL EXT FL/100ML               ;4795;3156;0;0;1;36;2;0;0
1236351;MAGNESUIM SULF CIPH 10ML/B10;3520;2326;0;0;0;7;0;0;0
1236931;ALM DS 80/480 CP;2135;1414;0;0;0;29;4;0;0
1236941;DUOTEM 40/320MG CP B/9;3710;2435;0;0;0;29;1;0;0
1236951;RAPINATE 60 MG INJ;1460;967;0;0;0;7;0;0;0
1236961;COMPRESS STER DAVID 40X40 B/10;1200;840;0;1;0;15;0;0;0
1237361;HEMAX 4000UI S.INJ B/1;15160;14324;0;0;0;9;7;0;0
1237851;CELIA DEVELP 1 B/400G                   ;4090;3415;0;1;0;3;13;0;0
1237861;CELIA DEVELP 2 B/400G                   ;3740;3123;0;1;0;3;17;0;0
1237871;CELIA DEVELP 3 B/400G                   ;3740;3123;0;1;0;3;21;1;1
1240071;DOLEX 50MG B/30                         ;2550;1669;0;0;1;30;3;0;0
1241981;MARIMER BABY SOLUTION NASALE HYPERTONIQUE 100ML;4135;2736;0;0;0;24;2;0;0
1242001;VITAFACT DHA PLUS GEL B/30;9600;6588;0;1;0;20;1;0;0
1242191;OXICLAR 250MG/5ML PDRE SUSP BUV F/100ML;3445;2280;0;0;0;26;2;0;0
1242201;OXICLAR 125MG/5ML PDRE SUSP BUV F/100ML;2925;1916;0;0;0;26;4;2;3
1242211;BEKRAZOLE 400 MG CP B/1;1010;666;0;0;0;4;7;1;1
1242221;BEKRAZOL SP 200MG/5ML;1035;666;0;0;0;4;11;0;0
1242251;RINOGRIP SS SUCRE SACH;2550;1687;0;0;0;27;10;0;0
1242671;PHESTAL 500MG CP B/6;1650;1095;0;0;0;4;4;0;0
1242681;PHESTAL 100MG/5ML SUP B F/60ML;1655;1094;0;0;0;4;2;0;0
1242771;ORAL B EXTRA FRESH 90G;1125;771;0;1;0;41;0;0;0
1242781;ORAL B STRONG TEETH HERBAL MINT 90G;1170;771;0;1;0;41;2;1;1
1242791;ORAL B COOL MINT GEL 75 ML;2730;1795;0;1;0;41;0;0;0
1242851;TEEN DERM GEL SENSITIVE ISISPHARMA GEL NETTOYANT PURIFIANT F/250ML;7380;5154;0;1;0;19;1;0;0
1242861;TEEN DERM ALPHA PURE ISISPHARMA SOIN INTENSE ANTI-IMPERF T/30ML;7350;5156;0;1;0;19;2;0;0
1242871;TEEN DERM HYDRA ISISPHARMA CREME APAISANTE T/40ML;7560;4527;0;1;0;19;2;0;0
1243061;DUCRAY ICTYANE LAIT ECLAT F/400ML;18000;13469;0;1;0;19;3;0;0
1243471;GLYMAX LP 500MG/2MG CP B/30;4165;2736;0;0;0;2;2;0;0
1243511;FOFEC CP B/30;1040;686;0;0;0;30;0;1;1
1243761;SEBACTASE CREAM;9580;6345;0;1;0;19;1;1;1
1244241;DORCEL LUB NEUTRE PUR;8020;6200;0;0;0;41;0;0;0
1244281;DORCEL LUB NAS ROSE ;8580;5900;0;0;0;41;0;0;0
1244421;FIZACID SUSP 200ML;2440;1596;0;0;0;26;1;1;1
1244431;ACLOP SP F/100ML;1750;1140;0;0;0;26;3;0;0
1244551;DESLORATADINE GH 0,5MG SRP;1780;1158;0;0;0;26;3;0;0
1244561;DESYREL SUSP BUV F/200ML;2755;1824;0;0;0;26;2;1;2
1244771;RC DEO SOIN REG SPR 150ML;6320;4186;0;1;0;53;0;2;3
1245121;DIPALUQUINE 40/320 CP B/9;2895;1915;0;0;0;29;0;0;0
1245181;DIPALUQUINE 40/320 MG CP B/12;4510;2500;0;0;0;29;0;0;0
1245401;DUCRAY ANACAPS REACTIV B/30;14860;9839;0;1;0;19;1;0;0
1245622;SAVON KAMY;1000;700;0;0;0;19;29;1;1
1245687;PACK MINCEUR ;30000;25000;0;0;0;34;11;0;0
1245690;PACK ULCERE MINCEUR ;30000;25000;0;0;0;34;8;1;1
1245691;PACK ULCERE VENTRE PLAT ;25000;20000;0;0;0;34;6;0;0
1245753;OR-FE GEL DOUCHE ECLAIRCISSANT;7500;5000;0;1;0;19;1;0;0
1245868;PACK VENTRE PLAT;25000;20000;0;0;0;34;3;0;0
1246201;LE PTT MARS CR LT VANI 250ML;2495;1651;0;1;0;55;0;0;0
1246211;LE PTT MARS  DOUCH LAIT              ;2335;1783;0;1;0;52;0;0;0
1246231;LE PTT MARS GEL DOUCH VERV 250ML        ;2495;1651;0;1;0;52;0;0;0
1246461;GYFLORINE 500MG/100MG OV VAG B/6;4440;2919;0;0;0;5;3;0;0
1246471;GYNOFAST OV B/3;2510;1660;0;0;0;5;2;0;0
1247081;MISOFEM 200MG CP B/4;1005;666;0;0;0;32;5;0;0
1247101;PREGABALINE GH 25 MG CP B/56;8495;5628;0;0;0;32;1;0;0
1248501;LINOIA SAVON GC-C 142G GIN/CIT;3000;1500;0;0;0;19;0;0;0
1248511;LINOIA SAVON NIGELLE ;3630;2381;0;1;0;19;1;0;0
1250551;ANSIODEP JUNIOR GTTE SOL BUV FL/20ML;5455;3743;0;1;0;13;1;0;0
1250581;PROHEPA SP F/100ML;3635;2495;0;1;0;26;0;0;0
1250611;CRAMPAID SACH 8.5G B/10;6610;4367;0;1;0;35;2;0;0
1250631;CARDAID CPR B/30;6360;4367;0;1;0;28;1;0;0
1250641;JOINTAID ORIGINAL CP B/30;5835;4119;0;1;0;20;2;0;0
1250651;GLOBIFERINE SP F/200ML;4270;2932;0;1;0;26;0;3;5
1250941;PRESERV DOMINO XLBT/6;1140;765;0;0;0;41;3;0;0
1251011;GORPILS CITRON PAST B/24;1380;912;0;0;0;41;2;0;0
1251021;GORPILS MIEL CITRON;1380;912;0;0;0;41;2;0;0
1251031;GORPILS MENTHOL EUCALYPTUS;1380;912;0;0;0;41;2;2;3
1251071;CIELCEF 400MG CP B/10;6005;3957;0;0;0;28;0;0;0
1251141;CAPILL B LOTION 50 F/50ML;8000;6520;0;0;0;19;0;0;0
1251231;ELGYDIUM PROTEC CARIE T/75ML            ;3805;2801;0;1;1;41;4;7;11
1251541;SOLUTAN C CREME;2375;1570;0;0;0;6;4;0;0
1251631;AEROXOL 60MG/5MG CP B/20;3060;2025;0;0;0;28;0;0;0
1251641;SPAZOMINE 80MG/250MG CP B/20;2755;1824;0;0;0;21;0;0;0
1251651;RUMACOX 60MG CP B/10;4165;2737;0;0;0;74;0;0;0
1251661;RUMACOX 90MG CP B/10;4850;3192;0;0;0;74;0;0;0
1251691;EXAIR 10MG CP A CROQUER B/30;10360;6841;0;0;0;73;0;0;0
1251701;EXAIR 5MG A CROQ B/30;6920;4561;0;0;0;73;0;0;0
1252651;BAD CLASSIC AD MED BLISTER;1460;1051;0;1;0;41;2;0;0
1252671;FLUORYL BAD CLASSIC ENFT BLISTER;1460;1051;0;1;0;41;0;0;0
1252801;PARAMAX 100/500 CP B/10;1035;666;0;0;0;23;3;2;2
1252841;HYPEROIL GEL T/30ML;7700;6366;0;0;0;6;1;0;0
1253061;LOREAL REVIT LAS X3 CIC NIGH;13810;9941;0;1;0;19;0;0;0
1253111;LOREAL AGE PERF PT NUIT 50;8840;6363;0;1;0;19;1;0;0
1253251;BIB DOD PL COL LARG 150ML;5970;3949;0;0;0;54;0;1;1
1253811;DOLIMEX GORGE GINGEMBRE PAST B/12;1240;821;0;1;0;41;1;0;0
1253931;PARACETAMOL PHARCO 1G/100ML;2000;1321;0;0;0;17;13;0;0
1254451;TENSIOMETRE BRASSARD M3 OMRON;80500;53305;0;1;0;41;0;0;0
1254651;BIO-RITMO AB ;4575;3142;0;1;0;25;6;0;0
1254811;C PLUS GANT EXFOL VIS/COR;1890;1240;0;1;0;19;2;0;0
1254831;FLUCOGEN 500MG GEL B/12;1765;1149;0;0;0;30;0;0;0
1256271;GENTOVIR 300MG CP PELL B/30;7570;5015;0;0;0;2;3;0;0
1258651;ALVITYL CP EFF T/10;3290;2431;0;1;0;20;1;0;0
1259181;ELGYDIUM CLINIC SENS GEL 30ML;6385;4281;0;1;0;41;1;0;0
1259291;SEKALGIC CP B/12;1310;867;0;0;0;23;5;0;0
1259301;SEKALGIC SP F/100ML;1310;867;0;0;0;26;2;0;0
1260131;ELLE 72 CP B/1;2070;1368;0;0;0;30;0;0;0
1260201;MANIX GEL MASSAGE GOURMAND 200ML;6680;4420;0;1;0;41;3;0;0
1260211;MANIX GEL MASSAG STIMUL 200ML;5660;4421;0;1;0;41;2;0;0
1260691;PLASMOCUR 40/320 CP B/9;2095;1368;0;0;0;29;0;0;0
1260701;PLASMOCUR 90/720 SP;2095;1368;0;0;0;29;2;0;0
1260711;PLASMOCUR 135/1080 SRP 90ML;2715;1779;0;0;0;29;3;0;0
1260941;LUC LEA TETINE ERGOSEN MOY/2;3630;2400;0;1;0;14;1;0;0
1260951;LUC LEA TETINE ERGOSEN VAR/2;3630;2400;0;1;0;14;1;0;0
1261661;REMIFLU CP B/10;2300;1523;0;0;0;27;2;0;0
1262341;LEUTRIEN 4MG CPR CROQ B/30;3445;2281;0;0;0;32;5;0;0
1263551;PREGNAMAX CP B/30;5620;3858;0;1;0;20;1;0;0
